,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,sandwiches_sentiscore,sandwiches_total_business_score
1148,0,4,oBJDFwmyzAfmX2a-I1icdA,love this place vegan finding vegan place that accomodates vegans well difficult this place makes breeze only they have vegan options they have full vegan menu that accompanies their standard menu this place awesome regardless dietary preferences dont knock options other guests stop what eating because looks good only find vegan option definitely recommend stuffed sandwiches theyre huge always have enough save half later only costing about plus pizza heaven offers both cheesecake angel bites fried dough with chocolate sauce agave which delicious vegan,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,5,42152.77096064815,pWpxxDWmZZhY4K-lQ2gnOg,4,0.19166666666666668,0.5995098039215686,0.002777777777777778,0.022222222222222223
1150,1,0,KNOoC90ZUgBW1A3G5CMeRw,youre craving some good italian deli food this best around extensive menu from pizzas deli sandwiches also italian groceries where pick some great quality meats always order their sandwiches like meatball philly cheese steak portions price just right about only knock have wait time long cant afford long lunch work,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,41063.97350694444,bdXsGvf3k-GFGETQSa68ng,0,0.26857142857142857,0.4319047619047619,0.002777777777777778,0.14999999999999997
1191,0,1,h3UuUZYBBoR41KnoSOTBzA,trusted consistent friday evening meal together spot long time have been slave wingless buffalo whole time have been fortune enough have great server mallory most visits well never steered wrong food choices have pizzas sandwiches even some special entrees been good reuben sandwich favorite sonoran burger sweet potatoes fries always really good side some friends have some experiences with service they have hard time returning happens when first friday when host staff their minds there just inconsistency there dont that ruin tone meal awesome patio parking pain sometimes park close around corner great people good people watching seating tight times because sometimes seated right next another table where here each others convos times take town guests here great spot,NPiLy71qqXzb45k9eQOgCQ,NPiLy71qqXzb45k9eQOgCQ,4,41224.932222222225,MmouFCxOnr7rQscf6yjqTg,0,0.3415532879818594,0.5675170068027212,0.0,0.016666666666666666
1195,0,0,v4NugYuWqvZLMMg0u_M41Q,ordered pizza here great they have variety different breads choose from really like focaccia bread roll best sandwiches taste fresh looking forward trying pasta future,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,41595.67013888889,1IJQFFK4vROUbpPZbgkdrA,1,0.3833333333333333,0.41250000000000003,0.005555555555555556,0.14999999999999997
1204,1,1,aBcTNdKiraVtfYC8YX2aSA,love this place have passed many times wonderedis market restaurant happy find both they have menu delicious sounding sandwiches salads pizza pastait hard chose cant wait back,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,41335.164375,aeWjFjkEaSuhc1iFzSo8VA,1,0.41805555555555557,0.6069444444444444,0.002777777777777778,0.14999999999999997
1251,0,1,pYe3NmTGZqlMW9rivIHtEQ,tried pizza heaven three times takeout with family lunch with workers lunch with laws each time been disappointed quick summary large portion sizes affordable flavorful courteous service services each time have received courteous service counter there really waiter during lunch hours familiar with their dinner service cant speak this walk order counter your drinks find table once food ready brought your table along with plates forks wait time medium long depending what order long side longest waited minutes veggie meatball stuffed sandwiches pizza which requested upon ordering have packed hurry have larger group suggest calling ahead placing your order food dedicated vegan menu please large portion sizes absolutely tasty flavorful comfort food right target this place with both carnivore family members workers vegan preferences portion sizes fact very large stuffed sandwiches easily feed people order calzone make sure going share vegan menu high ratings vegan veggieballs they flavorful full veggies expecting them have consistency seitan that case alluded name must their stuffed sandwich carnivore menu works pizza admirable toppings these slices packed with cheese meat vegetables definitely winner also make sure check their meatball parmigiana stuffed sandwich hefty portion meat sauce cheese impressive,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,4,42139.79204861111,D7hFIPQj9yDZeKxnaqorng,0,0.25429653679653674,0.6273232323232324,0.0,0.022222222222222223
1264,0,0,nYbrLpm17ya2CWgBF5YrSw,defalcos little italy scottsdale just came back from vaca italy this place made feel that trip ended margherita pizza very authentic cheese ravioli little side tasted good waiter told their sandwiches best will back their grilled veggie sandwich find wide range balsamic vinegars pastas italian seasonings more looks like will save trip other continent future,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,4,42701.12136574074,JE_en5YbfwjyTLbrwP7hDA,0,0.1875,0.35625,0.002777777777777778,0.14999999999999997
1307,0,0,7JtHAvW2W7OTLlV0NnJDkg,first time obsessed definetely worth ride live west valley ordered centurion pizza purista sandwich eggplant parmigiana sandwich looooved foccacia bread delicious pizza crust sauce definetely best italian deli have been will recommend friends family very casual order register they call your number take your food your table waited around minutes pizza sandwiches that made very happy were starving very very family oriented loved that wont disappointed great food friendly staff,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,41805.877071759256,wMLZqo--O6-Zb5pZ19KNFw,0,0.28009740259740257,0.6016666666666666,0.0,0.14999999999999997
1341,0,0,EzIvzcram_-UfWm_eyFwWQ,favorite breakfast joint line lengthy there usually ample seating after order counter good coffee food fantastic omelets breakfast sandwiches burritos have been delicious hash browns come little soggy ordered extra crispy couldnt enough cant wait breakfast pizza brizza clever will absolutely back,8Zqh2jwtncA3N4fWEMTvZQ,8Zqh2jwtncA3N4fWEMTvZQ,5,41772.996342592596,0U_nI8Ltn5-lFG7H8NKWow,0,0.23291666666666666,0.5683333333333332,0.002777777777777778,0.005555555555555556
1376,0,0,opIjLwALmCULX-WqrYK2RA,from appetizers salad sandwiches pizza great place miss visit times year when passing through visiting phoenix best summer months with outdoor dining wish they california beach areas,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,5,40916.27527777778,smerqy0N_JL7ysdTm1P2cg,0,0.9,0.525,0.002777777777777778,0.03333333333333333
1384,0,1,3aQ-I_aMLlLs7YY5Kg8Tlw,greats sandwiches pizzabest philly steak cheese scottsdalego tuesdays freealways good servicealways playing rocky movie,Hpi9raHlFm6prTSzFHTurg,Hpi9raHlFm6prTSzFHTurg,4,42778.95101851852,JLXlsBqt5dY1KbxbCDaD-Q,0,0.7,0.6000000000000001,0.0,0.002777777777777778
1400,0,0,_tLVcIJq_6rje3sfMLraDQ,thankful their vegan menu from pizza calzones sandwiches even cheesecake they have huge variety every item been delicious,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,5,43012.917037037034,iSozWWiJVbxBMweDT1GreA,0,0.7000000000000001,0.95,0.0,0.022222222222222223
1419,3,4,fdb9E4UtM9Iu364d31OJrg,been here more than check surprised find made note good affordable this place consistent basis love lasagna whether bolognese spinach chicken beef much sausage with flavored with anisette always hated licorice speak just positively baked ziti with ricotta marinara perfectly spiced cajun chicken alfredo fettuccine alfredo with perfect excessively rich creamy sauce currently never even tried pizzas friends have seem enjoy them attest they look smell great hungry right going tough route trip home those tonight sandwiches also pleasure ones tried include meatball parmigiano heavens think italian stuffer well filled with salami pepperoni mozzarella lettuce tomato mayo bonus gluten impaired brown rice pasta available substitute most pasta dishes discernible loss taste texture service always friendly exactly spot young wait staff want wine dessert refill your soft drink otherwise affable everything affordable overlook just look forward that cheesecake tiramisu return visit very good food very affordable priced,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,4,42347.110243055555,-5IhsZXkCka8u8LVksXKLw,3,0.2718654525551077,0.5980862815345576,0.002777777777777778,0.022222222222222223
1425,2,2,fl4GXfhyTx95cuJIy2_Jbg,chef owner chris bianco james beard award wining chef pizza pizza here sort neapolitan style with blistered charred crust middle dough made from local heirloom grains that ground locally italian style tomatoes specially grown california chef cheese hand pulled bianco restaurant many celebrities publications shows claim that bianco pizzas best country have tried pizzas number times this location been this restaurant number times have many different experiences here majority times were outstanding also been here rare great this restaurant opened italian restaurant with more involved menu latter became restaurants pizzeria bianco trattoria bianco front room pizza back room pasta these days this restaurant pizzeria bianco this casual italian restaurant that looks like been here forever menu limited these days they offer salads couple sandwiches couple fresh made pastas famous pizzas this visit chicken salad plate contained simple dressed local greens really great pulled white dark wash ranch chicken salad studded with celery apples scrumptious creamer potato salad chicken tender moist flavorful this same chicken that binkleys other high restaurants outstanding salad delicious potato salad sweet sweet mustardy seemed like made with fresh made bread butter pickles fresh made whole grain mustard these really creamy fingerling like potatoes potato salad also outstanding husband meatball sandwich good served great crusty bread like meatballs cherishes most italian missed here were planing only sharing nutmeg italian charts knew make something great with nutmeg staring roll italian ices different slightly creamy texture flavor just remarkable chocolate excellent cant stop thinking about nutmeg visit they gave generously sized shortbread cookies that melted mouth while dont feel solid stars here have give best chicken salad potato salad italian metro phoenix pizza sure quality best decide stars rounded attention quality taste this feel this time hope feel same next time,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,5,42917.505636574075,V-BbqKqO8anwplGRx9Q5aQ,2,0.21236143637782987,0.4718631277647671,0.002777777777777778,0.011111111111111112
1433,1,7,fUMON_Xs-lSNulcv8Ggeew,weve almost half their vegan options love with this place theyve only accidentally given real cheese pizza once hundreds times weve ordered food here always check your order before leave with takeout addition pizza they have huge sandwiches these vegan options healthy they amazingly good this great place mixed families groups because theyve vegan vegan options everybodys happy favs salad start feeling healthy have extra vegan ranch veggieballs vegan meat ball appetizer fried veggie balls with buffalo wing sauce prefer over sauce vegan ranch dressing what expected theyre fake meat theyre almost like pakoras with little chunks veggies them vegan vegetarian pizza check different crust options prefer regular crust have extra vegan ranch that crust gets dipped vegan delight this cheesy sausage veggie pizza great flavor sausage texture spices very realistic advocating tricking meat eaters they would probably enjoy this know difference vegan sausage parmigiano huge sandwich with vegan italian sausage vegan cheese veggies half these meal will whole thing without regret angel bites this basically huge pile donut holes with powered sugar chocolate syrup like donuts they arent good left overs will have room them yourself them share with about other people theres also cheesecake might actually healthiest thing menu other than salad they also make vegan breadsticks request,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,5,42462.12877314815,JaX-PMgI75CggE6ZzflsoA,2,0.1764322916666667,0.49511217948717945,0.0,0.022222222222222223
