,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,food_sentiscore,food_total_business_score
138,1,1,mdO6kmLilsY92wdeGaO19w,been loco patron tempe several times excited take family location closer downhill from there place pretty lively music which cool loud tough talk person seats away then took look menu completely different from tempe location mean seriously customer shouldnt taken completely guard raved about burrito days leading this visit this location doesnt sell burritos serve pizza this texmex restaurant well decided give shot ordered taco plate wanted match pork shrimp they exact same price server told they dont that should have left then over ordered pitcher margarita finished entire pitcher myself slight buzz before realized been full hour still havent received food server realized were frustrated they brought basket chips free mind tempe chips soon down theyre always free gave stars because food good never back,04ZtW6rq8rPYD-kLhNY2_Q,04ZtW6rq8rPYD-kLhNY2_Q,2,43239.672800925924,ZFttyAxSHGdhZa5vpc8xLw,0,0.058887790953008355,0.4910024154589373,0.00031635558367605187,0.0006327111673521037
140,0,3,ebKWYLJ0hJpXFNWaQeSmBg,with heavenly smells browning crust cooking toppings greeting upon walking door like entering neighborhood pizzeria that been going entire life with almost tangible homey comfort soon pizzas tables around knew that found something special having phoned pizza order take stepped register noticed sign suggesting that cannoli dessert cannolis serious like someone took favorite fattening foods minus cheddar goldfish crackers mcdonalds fries crammed them into easy access location sensing more exercise future offset caloric intake have them cannoli order anyway back pizza probably good that drive stick shift because that could grab piece start munching ride back home after seeing other pizzas restaurant imagining they tasted smells permeating were like intoxicating sirens call after extremely long minute drive back house finally able open that contained treasure greek pizza kalmata olives banana peppers onion artichoke hearts feta mozzarella cheeses piled crust that would call just about perfect,pCWg4B0R5gauQR4SJ9VDmw,pCWg4B0R5gauQR4SJ9VDmw,5,40313.01590277778,SR0bMp-UdsM_AApLvfK6Ng,0,0.1878968253968254,0.4400793650793651,0.0,0.013603290098070228
144,0,1,ngIHXcoPvMMRjxtLJz1uPw,cant figure made such mistake with this place with such good reviews first expensive takeout sesame chicken schezuan chicken fried rice expecting closer with when takeout home were hopeful fellow yelpers reviews were glowing convinced that every person rated with stars paid came just fortune cookies sure didnt food inedible serious usually once shelled bucks something least hunker down instead rather hungry tonight husband will anything touch dish pretty reassuring that just some crazy snob doesnt like food chinese never choice never given sesame chicken tasted like soggy chicken nuggets bland mushy schezuan chicken clearly made canned chicken tiny nondescript bits white meat that seemed extremely processed fresh some sort spicy ketchup sauce fried rice only thing would consider worth eating full same canned chicken processed crap serious could almost confuse meat here chicken same preserved flavor thats talking maybe ordered wrong things dont know literally took about bites each stared remorse inedible dinner contemplated calling refund going frozen pizza never again will here they were nice nice thats about only remarkable thing about this place unlike other yelpers would other place valley before returning more same here,fnaDx7UD4MiodQlgYHDwsQ,fnaDx7UD4MiodQlgYHDwsQ,1,41137.05857638889,n829TBthCrxffzsz7YLxQg,0,-0.09102067183462532,0.6333979328165374,0.0,0.00031635558367605187
145,1,2,7fOh4c_4bwa0ySPizpEUJQ,this review based entirely stuffed chicago style pizza that delicious honestly cant wait order again when called were given time hour half later come pick this place hurry pretty into whole slow food thing dont mind waiting know that good food takes time hell chicago style pizza should take least minutes done right know going take awhile easy mentally prepare absolutely starving went this place knowing about notorious waitthen might have problem liked what when went pick interior cozy patio hoppin they have outdoor some going around with little pieces fresh pizza tide everyone over warning look like cheese notat least when were there pretty strict vegetarian laugh when discovered there pepperoni underneath cheese next time sure,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,5,39790.203622685185,f2sQTkz9jv4VCynx1366kg,2,0.17673395445134576,0.5608523119392685,0.0,0.032584625118633366
147,4,4,3wkmpUL-bSaH-AUCfTuaqw,were group healthcare professionals that meet every month catch decompress from crazy jobs theres about arrived early yesterday happy hour only find that happy hour cancelled rush concert airways cancels published happy hour clearly they just wanted make more money concertgoers with regard typical customer ordered drinks only asked every seconds serving staff because place packed there barely even standing room there seated patio because inside table hour wait pretty quickly however misters were broken table were seated they worked fine other patio tables ours there didnt seem regard fact that asked reseated they said they couldnt accommodate anywhere else asked about group tops that were available were told they were reserved offered table with broken misters until something else opened they said they didnt know long before another table opened were pretty much ready leave said just pick some wine back place make pizzas when reserved tops suddenly became available were rearranged accommodate server acted like were complete bother like rather somewhere else with different group people really didnt engage very much appetizers were fantastic shrimp pretzels were gone heartbeat three eight ordered prime joked that didnt even want mine cooked rare possible server told already cooked request possible kidding course wasnt received very well when food came only given horseradish accompany prime when asked horseradish other server said want more want some would prime medium rare best pretty fatty thats risk take with prime suppose going order another glass wine couldnt attention server didnt come back table check very frequently when brought asked more horseradish brought empty container remnants instead fulfilling request usually meet dont leave until about usually around have drinks while chat this time left went separate ways consensus among group that wouldnt back individually whole been here before enjoyed myself really wont back after yesterdays experience update chelsea manager messaged phone number talk about experience sent havent heard word back moot point really doesnt change opinion about place better worse just solidifies,yNPh5SO-7wr8HPpVCDPbXQ,yNPh5SO-7wr8HPpVCDPbXQ,2,42213.74484953703,v2WrhiPdnc91SdckPg9AsQ,0,0.1441666666666667,0.5104166666666666,0.00031635558367605187,0.0012654223347042075
150,0,1,dtI_SAAHBiHOrp4MstRSrw,have admit that really surprised mister current rating something like been occasions them deliver once just dont like their pizza good ordered pizza wings special that they hung door once gotta tell pizza tasted like been frozen bought store wings tasted good they tasted good texture like eating approximation what human food supposed like imagined alien species ambience inside when want really just condusive great time looks like would better were only fact that identified with being pizzeria makes like about overall effect their decor remember when this place used romas whatever before more less similar what been previously offense mister himself seems like could really kick wanted,EHgGscaiJBghjZVT9hsBFw,EHgGscaiJBghjZVT9hsBFw,2,40690.893425925926,2uZ8uULKN38ZiM-Iakr5TA,0,0.23187830687830685,0.46137566137566144,0.00031635558367605187,0.0012654223347042075
151,0,0,pVHpvCQPvksUMPypDvAvAA,purchased voucher from living social towards food gitten sweet paypal deal while back enjoyed pizza bought this voucher pleased that booth luckily away from live musician ordered baked ziti spinach lasagna hubby sald with ziti reisling with spinach lasagna dishes came piping cheesy hubbys ziti perfect texture sauce amoubt crispy cheese amazing loaded spinach lasagna firm full spichach covered cheese have salad wine were noyhing spectacular functional garlic toast soft buttery well service adequate perhaps little slow even though wasnt super busy biggest complaint live musician good background music piano player when sang embarrassing good would have been sung otherwise terrific friday night dinner,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,4,41818.16756944444,SkeqMYpoLPJZ2_gqkpKN7Q,0,0.22160669191919194,0.5812499999999999,0.00031635558367605187,0.03511546978804175
159,0,0,WB8kmAhtn8Yq3Rdv3SCdkQ,dont small building parking turn away after parking street right beside pizza heaven enjoyed what will just call best vegan find being friday evening busy loud that didnt bother what felt like little hectic start lots people small space turned into very enjoyable evening from live music huge vegan section menu delicious food vegetarian pizza salad with vegan ranch personal table visit from owner pizza heaven over vegan foodies must,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,5,42945.17256944445,dwcCVPDQLK94-bEL93LQ4A,0,0.26804445554445555,0.5704395604395605,0.00031635558367605187,0.03511546978804175
161,0,2,p6Z4vuHKc8kH2hJPAr_M5Q,amazing food just pizza meatballs which were delish olive that dipped bread into very sweet pizzas perfectly portioned crust perfectly cooked owner that served told that names pizzas have story behind them which hear some them eclectic restaurant with church pews some seating unmatched chairs tables which loved outside because weather great this time year what ordered meatballs juicy tender adrianna pizza because fiances nieces name that which amazing pros everything cons nothing have found spot,5ykOWYZ44sUvu9qxD8rPeg,5ykOWYZ44sUvu9qxD8rPeg,5,41593.17071759259,_k4s03i0kY3O_bVy-BTEig,1,0.5283333333333334,0.7716666666666667,0.0,0.034482758620689676
162,0,1,iYwOr2cY-HGALuy1he9v3A,this favorite places wings gluten free pizza weekly occurrence love wings fresh saucy have been different locations they never fail impress scale great staffs fresh food fast service awesome salad could probably live there,yvJqxVTO_qwRGLMtUrqzQw,yvJqxVTO_qwRGLMtUrqzQw,5,42359.175104166665,NhwWlbb9wUawnHHX-Qc2DQ,0,0.3987603305785124,0.6499999999999999,0.0012654223347042075,0.002847200253084467
166,0,0,j9A6Hq9CtA1ffSg-MBt06g,after having several days from hell decided some pizza since knew they would open late starving they were close concerned that going around midnight weekday would with questionable food very wrong ordered pizza with couple toppings shocked good especially price comparable pizzas cost twice much more going turn this place into regular stop that live close,gp9ZESRRNLqWfgJtEzPThA,gp9ZESRRNLqWfgJtEzPThA,5,42068.26335648148,yGXKMV1omio1I_3qNLdtAA,1,-0.07396694214876037,0.5979020979020979,-0.0006327111673521037,0.0015817779183802593
