,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,restaurants_sentiscore,restaurants_total_business_score
8957,0,0,ICnit9Q0iVMx89j5qYtxgA,love majority restaurants airport this exception concept fast casual place your order with cashier wait your order called between made items organized fridge pizza burger sandwich love that they healthy choices they variety made salads chicken caesar fresh squeeze orange juice little over thats airport opinion very fresh chicken looked like shredded rotisserie tasted very good large portion almost salad decor here also sleek modern would recommend this place great options have time kill,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,5,42182.914039351854,Bl-yuBjCwtLKK93lOQEEfg,0,0.18762755102040815,0.6410884353741497,0.0,0.01282051282051282
9039,17,1,wyRNXwtz3bc-AQQs8TGWcA,dinner there again yesterday wonderful previous times prosciutto pear pizza amazing they have special salad with citrus honey dressing that love isnt oily added champagne came away raving check youll telling your friends about this there arent enough restaurants that have this quality such reasonable price,DN0b4Un8--Uf6SEWLeh0UA,DN0b4Un8--Uf6SEWLeh0UA,5,40795.68472222222,GQSxEycnXrgU4e2dBjyhoQ,1,0.31130952380952387,0.6047619047619048,0.003205128205128205,0.009615384615384616
9077,0,2,e6_PFaw0YtPLUJg-ZVzLXA,terminal gate airport food this best cant really compare airport food outside food because really wants airport airport because youre stuck there this place deserves extra stars because would actually this place even wasnt airport which cant about other airport restaurant except maybe spent times airports trust this food tastes extremely fresh they have healthy options mother earth pizza full delicious veggies mini cookies they recommended salt chocolate chip chocolate cookie much better homemade english muffins good worth cute little ding dong things good definitely airport restaurants been,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41703.11435185185,WYNXicjK_V36OdXRDzeBvw,0,0.291875,0.3837499999999999,0.003205128205128205,0.01282051282051282
9143,0,1,P9dE_6HPJdck70FbQskauA,airport restaurants usually missbut this place simple deli style server cafe that serves burgers pizza salads sandwiches breakfast variety desserts myself california burger angus beef havarti cheese lettuce tomato onions first impression that definitely smaller than usual burgers served other restaurants guess that expected airport with that being said burger actually just right size very juicy full flavor also comes with hearty side fries airport priced well worth only thing like about this place that they offer fountain drinksonly bottled those cost each enjoy,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,42993.72038194445,6ieuChaMegprGYaOa99FNw,1,0.07576530612244899,0.39651360544217684,0.0,0.01282051282051282
9144,1,2,ULQleyIldOmA69Q1hYRrKA,went once many many moons great server regret have forgotten name cause cutie ordered medium spinach original white flour crust moms favorite medium whole wheat thin crust marguerite share always order whole wheat cause dont feel guilty having pizzas guilt never welcomed guest meal gathering also ordered small salad share awesome server hesitate bring more salad upon request beautiful pizzas took about minutes arrive marguerite looked tiny compared spinach when mentioned server didnt even skip beat agreed that looked like small less than minutes passed when delivered larger fantastic service great customer service people thats what about some would differ sure have your list defunct restaurants that served superb food lacked great customer service right thin crust pizzas your thing they mine then definitely check nellos eaten both southern mcclintock guadalupe alma school locations tried antipasti platter town scottsdale location didnt care give another though order pizzas that give appropriate review,j-SSlq3__BQr3H7lAyVvkw,j-SSlq3__BQr3H7lAyVvkw,4,39836.096655092595,M9rRM6Eo5YbKLKMG5QiIPA,3,0.2765731292517007,0.6139739229024944,0.0,0.0
9165,3,3,C3lDxrSADYRNF7W17HI92Q,this true arizona restaurants recommend this place anyone from town well anyone town staff extremely nice which hard come these days food awesome gigantic portions better take home enjoy next pizza salads favorite course cannot forget glutenous wonder pizza cookie formerly pzookie this brings ooey gooey goodness whole level only downside size that part their schtick there early whether lunch dinner expect wait long time trust though well worth this only with decent parking locations great mesa newest locations probably worst that with grain salt still better than most restaurants there,_ZwDLtBopUHb6F2mIPFUJg,_ZwDLtBopUHb6F2mIPFUJg,5,39634.74424768519,SWw6UreEI0KRej3lQ48uxQ,4,0.22875,0.5904166666666666,0.003205128205128205,0.006410256410256411
9212,0,0,u7BqzlCKhXs-0_dF9_GhXw,definitely best restaurants phoenix with regard serving true york style pizza friendly staff relaxing atmosphere manager brittany handled very professionally small faux with order which will keep coming back fabienne justin were particularly great servers,Tp07u-0AOFRfQhtNpAXaQA,Tp07u-0AOFRfQhtNpAXaQA,4,42046.116111111114,BAZF7A-1kUlnLZ06MYW5ZQ,0,0.3791666666666667,0.43333333333333335,0.003205128205128205,0.00641025641025641
9225,30,183,1GgUhetyHqPzRuhDhQit5Q,there eaten many restaurants scottsdale wanted this especially with hype disappointed decided order same pizza that ramsey show sweet know this pizza great success claimed fell flat drinks were expensive sure that fact that this restaurant shea boulevard regardless this could have been better samy swearing clearly getting angry different staff members save your money come here,DN0b4Un8--Uf6SEWLeh0UA,DN0b4Un8--Uf6SEWLeh0UA,1,41416.650868055556,fzloiRjnlAZX4Qo1u_X-Iw,27,0.09107142857142858,0.5694444444444444,0.0,0.009615384615384616
9240,0,1,dqO2D-tZhjZ6DvPvTip4uQ,normally just order take from here always very good since valentines decided restaurant treat hadnt been since remodel were very shocked nice dining area looks rarely eaten restaurant previously because felt cramped definitely more open inviting since nice outside which also very nice table wobbled quite served fixed that quickly only negative about sitting outside there kept comimg outside smoke even though cleary says smoking throughout patio were affected since were enough away other tables asked moved inside smoking surprised that none employees said something makes wonder also employee when order take normally brooklyn which favorite normally good size three this night decided order pizzas husband brooklyn chicken pesto cheese youre hungry larger pizza singe pizzas very small perfect husband still pretty hungry night have bigger appetite definitely reccomend ordering larger size overall flavor very good three drinks ordered their locally brewed phoenix very good husband mojito which sweet coupon free cannolis they were less than impressive very happy they were free overall nypd restaurants pizza stay away from mojitos cannolis will dissapointed,Tp07u-0AOFRfQhtNpAXaQA,Tp07u-0AOFRfQhtNpAXaQA,4,41687.902916666666,43BzJWwV06Y_YnMRRMt_Kw,0,0.2199186991869919,0.6004471544715447,0.003205128205128205,0.00641025641025641
9243,0,2,_d0ZpvSKVxKFzBmqy2NBWw,first only service somehow more attentive only waiter would warn large their flammelcueche easily give four star located shopping plaza along with other restaurants very nice atmosphere outdoor seatings were nice with shades myst lunch menu some very broad selections typical french entrees like quiche crepe also french thin crust pizza flammelcueche another called crosty baked potato with other stuff classic flammelcueche huge only known size would totally share literally feed four people with that dish classic cheese onion bacon good onion flavor somewhat strong reminds taste french onion soup very much alike friend pacific quiche which smoked salmon quiche different that expected good were outside hours waiter very nice seemed only there never come back check fill water thought that kinda rude coming back degrees least water refill,el-3IdlW3bTCSnquLvH-3w,el-3IdlW3bTCSnquLvH-3w,3,40705.94373842593,soc2J5OHH7V6JQ7t211Icg,0,0.15282482993197283,0.5350901360544218,0.003205128205128205,0.003205128205128205
