,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,salad_sentiscore,salad_total_business_score
258,1,1,1tHUwew9sZN2BGrY4UBr_A,this last handful times that ordered pick restaurant cheese lover this your spot they load everything with much cheese hubby ordered baked ziti cheese over whelming barely even tasted gravy side salad with entr pasta order pizza mediocre from chicago southside italian this isnt chicago thin very bland pizza extremely over priced order meat veggies will meat veggies extras unless their over prices specialty pizzas like expecting loaded pizza side order meatballs around were worth flavorless bathing gravy that also flavor they very well could have been frozen homemade wings should have been meatier they were scrawny sweet heavy vinegar aroma nice heat though wouldnt order them again fried zucchini were they were pretty good liked that they didnt even give option ranch served with sauce wont returning customer they extremely overpriced what they serve flavors lacking just worth your going spend pasta pizza,EgwGTDZ705TwudPJwAY0yQ,EgwGTDZ705TwudPJwAY0yQ,2,42576.8699537037,zrgjucUkCgNPWvqwZGvvLA,0,0.11018518518518518,0.5703703703703704,0.0,0.002352941176470588
265,18,30,9k71Z-4r78DWqmWULVHBTQ,italian choice husband picked deflacos dinner twice weeks were pleased after first visit that went back much after this place great that they have made order sandwiches pastas pizzas also wide selection groceries first time went friday night packed even though line long time took order also food reasonable decided grilled veggie sandwich penne mostaccioli side salad husband calzone tortellini salad side salad sandwich side salads were both very colorful tasted great think sandwich would have benefited from having herbed mayonnaise inside sandwich instead really flavor veggies honestly should have just asked extra side since always like there generous amount spread sauce still enjoyed hesitant ordering penne side salad because salami pepperoni meats didnt have strong flavor though wasnt even able tell that pasta salad meat until pieces salami pepperoni very good tortellini side salad equally good this well didnt have super strong flavor recommend either pick with tortellini husband enjoyed calzone much that both times were there first time with mushrooms second time with sausage mushrooms calzone really cheesy quite toppings best part though opinion marinara sauce that came with good gotten margarita pizza second time even huge literally able three meals enjoyed flavors that were this wouldnt number place pizza interested trying just cheese pizza with toppings white pizza overall stars flavors ease ordering good service especially considering grocery store them bring fettuccini alfredo lasagna other tables they looked amazing cant wait back their other menu options,r5PLDU-4mSbde5XekTXSCA,r5PLDU-4mSbde5XekTXSCA,5,42798.68035879629,CjhTdmN6qWEKC7Zo6qadow,30,0.30238095238095236,0.4865079365079365,0.001176470588235294,0.012941176470588234
266,0,0,IGXed2_11Q_DOSRQsPj_Lg,were staying nearby hyatt regency weekend getaway wanted change scene with small local restaurant that would appeal husband year werent disappointed with this choice outside pleasant evening enjoyed couple pizzas caesar salad wine gelato pizza nicely crusty slightly charred edges staff kind vibe good winner around,5ykOWYZ44sUvu9qxD8rPeg,5ykOWYZ44sUvu9qxD8rPeg,5,41749.10943287037,4b-FK6lprCwZvgB9XdNZAw,0,0.19666666666666666,0.5533333333333333,0.0,0.028235294117647046
268,0,0,PP9jpEBSJM1lMpCl1C-oMA,green love thee count ways vegan have plethora choices from have worry about what made with vegan tsoynamis said vegan crab puffs have specials that change time just wish would make about these specials permanent menu items love some them much depresses when they longer available example chicken schwarma wrap would kill that menu favorite thing ever most your staff some coolest people ever always remember nice when staff remember your favorite specials also helps that husband have been here least times last year dont just make choose from measly salads have sandwiches pizza pasta bowls appetizers chicken mexicali burgers greatest things ever relatively close house dont have trek miles there decide want have worry about making before close have store market where feel need pick vegan cheese there tons reasons here whether vegan have this place amazing matter what menu will disappointed,5FIOXmUE3qMviX9GafGH-Q,5FIOXmUE3qMviX9GafGH-Q,5,40624.97804398148,LHdpvgOYNQj4Jo-K51Bf6g,0,0.12685185185185185,0.637962962962963,0.0,0.0
274,0,0,pUwBO7MoGwke9q-R8O8BHA,this great recently been fully renovated feels much more upscale than cpks been past food really delicious huge pizza eaters shared flatbread salad that absolutely delicious chimichurri chicken which also really amazing highly recommend staff wonderful friendly,MVg8_dWzoCtGjBvWCatjjQ,MVg8_dWzoCtGjBvWCatjjQ,5,41973.74899305555,lNHKepT0Fz6ge6rJsWyp2Q,0,0.4154166666666666,0.7116666666666668,0.000588235294117647,0.0029411764705882353
275,1,2,xIugGS5Ct3uCDgdoZ_uMRA,this review strictly about take service which done correctly would have garnered genos perfect star quality food notch only place authentic philly cheesesteak around that said have separate orders that have come missing items wrong combination both from pizza ordered that missing toppings chosen salad having toppings that were supposed salad appears that care ensure delivery takeout orders bottom checklist continue frequent genos only make order person check order prior leaving shame because theres nothing better than watching some football with some excellent delivery attention detail just isnt there with genos which turns excitement food into disappointment anger edit should have read reviews earlier have found that negative ones about delivery being wrong cold late,gp9ZESRRNLqWfgJtEzPThA,gp9ZESRRNLqWfgJtEzPThA,3,42737.98454861111,anHzk1C0oQRtfuDj74p2RQ,2,-0.04444444444444443,0.5861111111111111,0.0,0.001764705882352941
278,0,0,yJXJ7-UCGSin2MNF33NpgA,this place great dont tell many people because want still without having wait hour employees very nice easy going like good authentic italian food will love this place foodie just regular likes good food good service appetizer salad with brussel sprouts delicious also pasta pizza desert youve cibos homemade pasta same level,cs1qJvnWUg_f8g020z_3PQ,cs1qJvnWUg_f8g020z_3PQ,5,41327.84966435185,46wVqEPcT4dFrnErqOSxMw,0,0.5087179487179487,0.5719428007889545,0.000588235294117647,0.021764705882352936
282,0,1,0Z1fQc7r7UwThuwmkDSoqw,ordered from this dominos years past times wait hours receive minimal food first time nearly half ours chicken sand which medium pizza salad come find only working manager delivery driver dont blame them this ridiculous only reason getting dominos delivered because theyre only place salad without paying delivery waiting food ordered already food they need seriously hire some people running bare minimum delivery pizza place isnt smart especially doing night also called multiple times answering phone would hung automated service update never received salad paid answering phone called over times,Cml4Yt5cTx64cOManHe-Gw,Cml4Yt5cTx64cOManHe-Gw,1,43183.16202546296,GhuFhoGmCwHbwUOCKrFCHw,0,-0.09064625850340136,0.6221088435374149,0.0,0.0
288,0,0,kbV8wInjSNxqRoSmXx0j-A,year stumbled upon grazie have made comfort zone jewel have traveled world lived major cities also adore cooking dining limited excellent experiences pursued also bring friends from over visit have literally people call rave about their experience toofrom amazing pizza many salads homemade mozzarella appetizers main courses nothing disappointed nothing favorite grab table outdoor fire place under twinkling lights this have service animal with carrier maurizio fabulous chef sandy makes everyone feel known entire life guests treated kindly recently grazie added russell chef food coma from last three things made diavolo chicken masala tonights ticket paradise chicken parmesan chased with real tiramisu desserts chart come bring your friends kick back inside prepare transported little slice heaven,jG1jcAeDw0pZTHCNC5kw_w,jG1jcAeDw0pZTHCNC5kw_w,5,42670.063368055555,OfNC1uGzErvDZJdtYe_TRg,1,0.0622354497354497,0.5426587301587301,0.0,0.022352941176470582
289,0,0,q9B3Iqh0rvzvrJeb1N2mfw,would this place round guess always like sunday brunch place that decent patio whenever possible bring baby along line order find seat brizza which breakfast pizza just what think pizza with breakfast foods hollandaise sauce instead tomato sauce with eggs sausage cheese good heavy meal since usually like something light mornings will probably share this next time side salad fruit side,8Zqh2jwtncA3N4fWEMTvZQ,8Zqh2jwtncA3N4fWEMTvZQ,4,42068.974594907406,USKKX0asunEPVNz68cnxsw,0,0.07708333333333334,0.5145833333333333,0.0,0.0
291,0,1,qtXr5RGpz0JWJ7ehq7YCpg,cant believe havent rated this place before love this place great pizza have tried pepperoni favorite meat zesty gets some nice crispy spots cheese delicious fresh tasting sauce perfect thin crust with puffy ceasar salad fantastic sometimes swing just them their white sangria amazing normally dont drink white wine have this isnt sweet great happy hour prices specials fries good with their aioli interesting wings tooand they come with jicama sticks really nice place date night week always good service great bartenders,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,5,41818.91391203704,uaKkElyWMAQC5m3KjuM7mw,0,0.5095238095238094,0.7142857142857143,0.000588235294117647,0.029411764705882335
302,0,0,OT2qxI-b-8VjZ58TujEbTg,only reason giving which generous because pizza delicious they have knot service fine nothing fantastic horrible boyfriend went date night dinner because seemed like good deal caprese okay traditional style still tasty ordered strawberry salad chopped both which were horribleand least picky eaters will ever meet could barely even pick salad which really disappointing stated previously pizza delicious issue other individuals restaurant basically empty there were extremely drunk woman creating huge show point woman lifted shirt showed bartender although made good conversation embarrassing hard watch last thing want when want have nice relaxing dinner asked them leave seemed stop serving even offered call them because there were individuals even eating restaurant surprised they didnt discount everyones bill having that could only imagine what would have happened there were families present this around about night great pizza okay beer selection thats about really disappointed time there dont think returning,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,2,41551.80940972222,P_JAregvntdTm1ZxnQYIow,1,0.12345679012345681,0.6481481481481481,-0.000588235294117647,0.029411764705882335
305,0,0,PJTKpqt-8QbVqGC0cDl9CA,tried chicken fajita salad piece their cheese pizza love cheese pizza really huge pizza especially cheese pizza this amazing carryout order waited long food salad little unappetizing time picked order still enjoyed food overall good experience,gp9ZESRRNLqWfgJtEzPThA,gp9ZESRRNLqWfgJtEzPThA,4,42190.00811342592,KuG3alHpCNDA6PG7GA5Ikw,0,0.09659090909090909,0.6863636363636364,0.0,0.001764705882352941
310,0,1,mhwmKWvVOHFknThmHY2glw,build your quick cook pizza places been fired favorite been multiple locations food always consistently good usually order pizza their salads fantastic well ingredients quality tasty cant beat yummy pizza less than always have leftovers this location right offices have pretty lunch rush they keep things moving along pretty quickly dining area open spacious,iNbAht5CVY4KH_cympbHMA,iNbAht5CVY4KH_cympbHMA,5,42955.841840277775,,0,0.21964285714285714,0.5710317460317461,0.0,0.001764705882352941
323,0,1,J-bj6U2PG9x7NLu12btEHA,small assuming pizza excellent like real italian thin crust done real wood burning oven slightly burnt crust fluffy edge chewy service prompt friendly wife shared salad which thought little small however lettuce cold didnt come like many restaurants they make their sparkling water which came very cold bottle nice touch wine selection small reasonably priced patio small there early want outside will definitely back,5ykOWYZ44sUvu9qxD8rPeg,5ykOWYZ44sUvu9qxD8rPeg,5,41220.95034722222,lzSNH_h5iqy0SM6O9zdLjA,0,-0.017958333333333333,0.4883333333333334,0.000588235294117647,0.028235294117647046
